user,Index
100000329178547,9793
100003923828867,9794
100000305304173,9795
1349830883,9796
100000450806566,9797
100000642035610,9798
646135388,9799
fangchi0629,9800
100000328007917,9801
1370360557,9802
1536162410,9803
juin0612,9804
ninimommy,9805
chunghuiming,9806
1020682689701723,9807
aa0808aa,9808
suliang,9809
100002939387619,9810
100000290348311,9811
1788104920,9812
bm195122002,9813
100004277796739,9814
100000962581708,9815
sandy3081,9816
100000112564713,9817
100004631082871,9818
queena4368,9819
100002091503216,9820
100000340195781,9821
100000221749648,9822
100002529059004,9823
100000211537678,9824
100000067662239,9825
100000364317536,9826
100000239545074,9827
1051675197,9828
mandyho71,9829
gcchen11,9830
100002399289346,9831
100000339536477,9832
jimtang96,9833
shumei0523,9834
100000066794234,9835
darcy820616,9836
xingyazhang1,9837
100001899063578,9838
100000057138952,9839
100000172866168,9840
1792232044,9841
1291731182,9842
queenie729,9843
maomao946,9844
100000235620556,9845
100000360931299,9846
100000116917911,9847
100002459727842,9848
hanwen1027,9849
peiwendai,9850
100000156817223,9851
laticia,9852
100002477528604,9853
100000275981462,9854
sylviaseven,9855
100003191263633,9856
100000014708179,9857
1015451990159319,9858
100000095577752,9859
303044033443541,9860
994066657279849,9861
100000150944642,9862
100000161453266,9863
ki90041322,9864
100000121638681,9865
100000567695636,9866
1418681301,9867
coffeelifestyle,9868
100000358831062,9869
100000139221030,9870
100003350800283,9871
100001846173940,9872
829570505,9873
100000221402680,9874
100000347356029,9875
100003129809198,9876
1192795432,9877
chinlingchang5,9878
100000408503555,9879
100000197136486,9880
100000303280575,9881
1531826673,9882
100000375740065,9883
1144164622266801,9884
1182370304,9885
1659564073,9886
100000191750774,9887
100000187269810,9888
100001189083501,9889
100000974695281,9890
100000279843163,9891
100000211029967,9892
100000553044577,9893
michelle55868,9894
100000101904278,9895
100000363487020,9896
100000251389765,9897
100000261696549,9898
1037217039629579,9899
1372674472,9900
merla10,9901
yahuicheng3,9902
mandydwins,9903
100004000355323,9904
100000775856021,9905
100000206382356,9906
1796897314,9907
100000219398117,9908
fio,9909
100001577945080,9910
100000151317165,9911
100000288241239,9912
runnerbrian,9913
100003853694076,9914
100000342822222,9915
100000254438287,9916
100001105491147,9917
sigma0307,9918
958676100821788,9919
972193056126369,9920
100001588065305,9921
100002293490679,9922
100001511391455,9923
angefs,9924
uanchuen,9925
100000019362520,9926
appleliu1209,9927
100000268853160,9928
824531450977228,9929
sugar0516juan,9930
1767323591,9931
hjkly,9932
silence86235,9933
naizhenliu,9934
joyce_lien2002,9935
1712298054,9936
p100955,9937
100000318380473,9938
100001095278728,9939
100001328753476,9940
100000324967262,9941
100000235307069,9942
1672073088,9943
100001290531833,9944
100000045990312,9945
1138882506130352,9946
c5719fdfda0e4eb9,9947
jo1120p,9948
1020594086778327,9949
lovefish39,9950
100003984015710,9951
0e831ec5d146dc37,9952
2138244036186462,9953
chunghuilee90,9954
yapinw,9955
100000351386091,9956
1044883045527881,9957
61a8e1bff4ec8743,9958
1020222339266205,9959
1072136666140189,9960
28c8401937604854,9961
0156d9b5b6c65e5e,9962
1179720102047215,9963
1135482806467331,9964
1015339648733104,9965
1020111597869981,9966
2810296912317975,9967
691115536,9968
100000310299267,9969
crystalababe,9970
wen1234567,9971
chunhan7,9972
c264e73bd6ac9de3,9973
karlsun0805,9974
100003106360896,9975
3b02780b108a56b9,9976
3624f7cfcb70408a,9977
1841492952534732,9978
2a75075b81d6b0cd,9979
e6cd4caa88a23e52,9980
1414946735496254,9981
jeannehsiao,9982
1615604975123071,9983
1cf1529d958388f5,9984
milkyeh,9985
607077823,9986
2219188204765850,9987
1688140594800073,9988
a0982199488,9989
da3dfd82a9adc81b,9990
s920620,9991
jasfood,9992
831464803642947,9993
1812524048766473,9994
emusiclin,9995
1060857527259377,9996
1021078041657801,9997
carrotammy,9998
luen0027,9999
100002141049360,10000
1411136892,10001
1530522737033318,10002
100000034845260,10003
peipeiyang35,10004
100003918819414,10005
100002098159651,10006
1041943802581134,10007
100000063684051,10008
hc2155,10009
73dbc790966cdd90,10010
1224107993,10011
eh1324,10012
3475352009144851,10013
1020892005173551,10014
192837465,10015
1213543555326489,10016
1724593307557712,10017
100002342683609,10018
1021480730584338,10019
1020733447498783,10020
galin213,10021
yushan0925,10022
1574563205896977,10023
99ba9fdbf24175bb,10024
z316067,10025
5497b0c1d39c6790,10026
1378900408789947,10027
1020356174151799,10028
100002929018618,10029
e0c3019e84d21211,10030
gracekpeng,10031
457a1a800dd8be93,10032
1532182616,10033
e5969edca67d2657,10034
100000360885881,10035
1015417255435323,10036
1230967310256009,10037
b98f3cf4e7529a06,10038
100001105026137,10039
lsps30111,10040
100003515341040,10041
1015330008449777,10042
4f529f84e967de38,10043
bbcd69d70369c490,10044
100000828972984,10045
1647118418709842,10046
100001946511704,10047
690320847812934,10048
1156677651365525,10049
1243995355620182,10050
jj56812,10051
frieda0812,10052
953211518174920,10053
Aivn,10054
joannelii,10055
1177966212231300,10056
e6bc519fe10da8be,10057
ieop,10058
litana,10059
apple770321,10060
798935426,10061
1020660439772551,10062
usa82314,10063
1367306692,10064
2241029962777043,10065
b598f8e960967b7e,10066
1020234077323682,10067
d0b3ec37d2f405a7,10068
100000124788543,10069
m77419m,10070
730d34e7c176e07d,10071
tingfangy,10072
1021254278915683,10073
kim781223,10074
100005070724879,10075
2013363858988831,10076
1254879601204366,10077
614101543,10078
1021172487218146,10079
1004169229601373,10080
Meiovo1012,10081
1932323603683133,10082
1364490133643883,10083
1440429782930243,10084
simonehuang829,10085
79a907b031f1c0fb,10086
100000275841371,10087
100001721137698,10088
873739836054502,10089
100000136093010,10090
832898750135850,10091
nini2710,10092
Chenpeishan,10093
every2ever,10094
ready4chang,10095
1599253878,10096
1094790437202453,10097
Amy4794,10098
100000104721130,10099
1020647063772408,10100
1101984256487748,10101
as124322,10102
3806ba42ff3380a3,10103
ce42627d45e80e34,10104
supran86,10105
1134993769848759,10106
1015424458283834,10107
100000045454535,10108
100000190625186,10109
100000037224639,10110
kinlin737,10111
JASMINE412,10112
100000129991001,10113
100000331433797,10114
12921d466f8a6a67,10115
1114957671854706,10116
0f04ee273f7c770a,10117
100000258851348,10118
1560772670900894,10119
1020928058740219,10120
a8810989,10121
sharapovab,10122
a6425886,10123
1561224137228883,10124
eagle6,10125
ak0968018930,10126
100000195451602,10127
slurpee119,10128
huachen923,10129
1097594320384001,10130
100000105686530,10131
1150484625058093,10132
tea1991,10133
1015517605515732,10134
100000278126497,10135
57889192,10136
1015593727565863,10137
bb1f0b06759dbbab,10138
1048707225151169,10139
1020326288136924,10140
845400405541711,10141
1015520587423451,10142
muffle24,10143
changanno5,10144
1467445530220331,10145
chiachingshen9,10146
messi,10147
973632532655651,10148
a123414929,10149
kim_ya123123,10150
ginnychen562,10151
watering210,10152
817147771678876,10153
1020833258400501,10154
596598745,10155
450270858507862,10156
1021526324531941,10157
100003226279857,10158
100000240797620,10159
1172874569397127,10160
1143679321,10161
1682395456,10162
100001121144699,10163
1400607809951592,10164
grace8178,10165
1234799469867647,10166
1070722788,10167
9015f5d1fb3fa1e6,10168
cindy01233,10169
yvonnechen5011,10170
1783854881,10171
1651876524826787,10172
d1230m0613,10173
100000114795833,10174
28930vii,10175
1808282892748343,10176
2971823602835970,10177
752beb9db2627a96,10178
955219297835321,10179
1681921103,10180
2454559894558444,10181
100000249379286,10182
2360946767252012,10183
100000112094300,10184
1573141952942868,10185
1600189616663074,10186
1227730290572708,10187
100000118283602,10188
2048697508485297,10189
1664425566998792,10190
b6c5d15cb09d668c,10191
fanxyu7,10192
1190650484283916,10193
Lovedidicoco,10194
100000156618449,10195
2834611879885647,10196
1470681951,10197
dorilee,10198
100000289885462,10199
cindy7011806,10200
mantour0915,10201
1020508144481071,10202
d588c2c1a93a23fe,10203
vicki790824,10204
100000277360546,10205
tweetybear,10206
1119522431395696,10207
ruby0218,10208
100000332380642,10209
1731472784,10210
100004970100525,10211
e8e35955996386b6,10212
1021592552520059,10213
ad298778d6c520a2,10214
enromuffy,10215
S59401239,10216
1877764602257541,10217
jiachi0819,10218
1020453570263184,10219
1071843219544937,10220
Zoeyko335,10221
Emily2257,10222
1058806167621619,10223
amytsao61,10224
100000131600048,10225
100007706703949,10226
1015510898169409,10227
748249571974273,10228
a0973066853,10229
joan19812002,10230
622440735,10231
100000135026931,10232
100004086105503,10233
1053293338,10234
dorislingzi,10235
100000068015448,10236
dimanic,10237
100000295952133,10238
mimi19790309,10239
1021381973646547,10240
1306870846060284,10241
47475f6efe97a16c,10242
626979470,10243
1020927113481516,10244
540041532997795,10245
244dae1747d64fd2,10246
750968095287747,10247
08c315a2de4638ab,10248
100002514734227,10249
2474709665877951,10250
Babychi,10251
2000976949977081,10252
1903354599686549,10253
coco6592,10254
1681473425203720,10255
liya1005,10256
1814408605,10257
aisu,10258
100000150020912,10259
2037330669637581,10260
100000882399738,10261
100000157329752,10262
536316973174017,10263
amelia0722,10264
898064583585146,10265
kitty02006,10266
1020600852766512,10267
100000491409926,10268
1047084395309319,10269
sauux,10270
100004082506181,10271
1021302923089881,10272
1749668065322766,10273
100001246901608,10274
1020821355443987,10275
100000045964823,10276
1025209844169437,10277
1059391324076368,10278
jajaguo,10279
kiwi731119,10280
appleliu92,10281
100000183423214,10282
100000102615772,10283
vickie334455,10284
1844230795598507,10285
iampaul83,10286
776457590,10287
sherrysuen,10288
1bcd2d45dada28e7,10289
972548462919801,10290
genena0410,10291
893928067295296,10292
pikacho,10293
1020306292173427,10294
1031269973552809,10295
juzishishang,10296
1788930017,10297
cherry7268,10298
chaolin,10299
100003256967700,10300
comeon7589,10301
1048807085129329,10302
ouy454,10303
mi941026,10304
100000344176443,10305
1984049538287012,10306
58904083,10307
Gill90807,10308
lindachung35,10309
19860615,10310
1021456691763916,10311
288967274868824,10312
1540664059,10313
beezygal,10314
naniwang,10315
6c7c8f483a1a7249,10316
2948076771949952,10317
100000201909894,10318
theonestw,10319
1021068912603679,10320
100000728221517,10321
100000283035746,10322
daphne0708,10323
100001058989948,10324
LadyJess,10325
ean12191,10326
100000151110604,10327
100000407462792,10328
1562413753810254,10329
959512784068800,10330
zoesbac,10331
1194349207271768,10332
100000185907963,10333
100000073244358,10334
yuqingcai,10335
1409815182,10336
558325187,10337
1736540296,10338
flypoed482,10339
bettytree,10340
1583604178585270,10341
744808935589655,10342
100000300437233,10343
Cyming,10344
christyh,10345
1620037034875060,10346
angellin221455,10347
1074202739260083,10348
1040596692653794,10349
1623943997630163,10350
2045835348789407,10351
100001797802537,10352
1410280488985301,10353
oliviatien7,10354
coffeeya7,10355
100000176496020020,10356
1015415406646412,10357
1155776871105781,10358
adolphchang,10359
100000907813142,10360
100006517693649,10361
100000578470947,10362
yuchichi7593,10363
1554111107936709,10364
1313391856,10365
carolshana,10366
725622197549728,10367
clement1016,10368
100000207801338,10369
100000217845572,10370
100000169751214,10371
100001519579134,10372
100001333819934,10373
manlichen0921,10374
1680796350,10375
100000015250635,10376
a2091562,10377
100000083095143,10378
b231645,10379
1678592277,10380
510585429,10381
suolijie,10382
sinmansummer,10383
sunxting3,10384
brightrita31,10385
KrIS_TY,10386
1806308413,10387
100000332014110,10388
100000258114035,10389
100000830858301,10390
100003965499494,10391
709257873,10392
100006898901909,10393
100005354257611,10394
663362112,10395
702632081,10396
100000332548494,10397
100001254808847,10398
1126654520684447,10399
ca4176606,10400
100000223825610,10401
ykhuiqi,10402
100000242784964,10403
100000317814369,10404
100000349054875,10405
tyini1031,10406
1658993680,10407
100005922699394,10408
100001267752310,10409
100004500034648,10410
100001187632771,10411
100000112914786,10412
100001317709519,10413
100000214315256,10414
554880103,10415
100001703518306,10416
1443057634,10417
15104469,10418
100000222937655,10419
Shatina,10420
agnesb1115,10421
762347961,10422
yelllowcow,10423
100002151078330,10424
100001580824150,10425
ellaliu9083,10426
100001519426661,10427
100001288609283,10428
100000262941664,10429
100000062299653,10430
1528408153,10431
1537370061,10432
649119770,10433
peisyuantsai3,10434
100000128779475,10435
artemis928,10436
100001335217617,10437
100000233604766,10438
martinahwang,10439
100000574147907,10440
1082744658,10441
1427735741,10442
cherrypan,10443
100000386810821,10444
goeva,10445
1791410167,10446
100002449027016,10447
541949646275446,10448
Fanney1203,10449
56fe0a3f352d5ca2,10450
100000317823455,10451
948767855198795,10452
976407355713161,10453
100000054916062,10454
100000554544620,10455
100000366634254,10456
1683797489,10457
100001402944838,10458
100000228915596,10459
huipinghuang50,10460
100000342127725,10461
1740348139580877,10462
100000292437956,10463
100000339134382,10464
100000237125518,10465
1740330044,10466
100006428886551,10467
100000187670837,10468
100001413292799,10469
jessychen94,10470
ricky610702,10471
yulinghong10,10472
100000193883433,10473
100000101674256,10474
100000554733888,10475
iamwega,10476
800160110,10477
wsj526,10478
aaron0332,10479
100001514114004,10480
100000135090660,10481
100000249311497,10482
100002824776058,10483
1372734153,10484
bymde,10485
1601507744,10486
1544861465,10487
100000095484339,10488
1762666753751433,10489
1421914672,10490
1838265192,10491
100001779934152,10492
1310303232319481,10493
100001588243876,10494
1007598195926993,10495
e3b46871c569ddb6,10496
97e70a3228203c51,10497
100000173527853,10498
100000202293257,10499
1899865520033380,10500
7efc9d0087bfae7b,10501
50aeb188323cf9bc,10502
1bd73ff9f9444878,10503
penny60316100,10504
yuhsuanchen10,10505
057f9c2eaa2262f0,10506
ed122329340f40ef,10507
100001385254439,10508
1211532567,10509
1143166122523364,10510
1724839845,10511
1330336243652882,10512
Vickyro,10513
891945784230380,10514
1398553567,10515
e207644384205be4,10516
100000185576140,10517
wei,10518
1261585677191638,10519
1033347536690497,10520
100002996979610,10521
m0492739645,10522
1243590708993673,10523
905300909580756,10524
100000202088342,10525
1f14243f7736f38d,10526
